38.1764 	EXP 	grating: autoDraw = False
38.3638 	DATA 	Keypress: z
38.3762 	EXP 	fixation: autoDraw = False
38.3762 	EXP 	grating: autoDraw = False
38.3762 	EXP 	grating: ori = 7.0
38.3762 	EXP 	fixation: autoDraw = True
38.5761 	EXP 	fixation: autoDraw = False
38.6585 	EXP 	grating: autoDraw = True
38.9911 	EXP 	grating: autoDraw = False
39.6290 	DATA 	Keypress: m
39.7244 	EXP 	fixation: autoDraw = False
39.7244 	EXP 	grating: autoDraw = False
39.7244 	EXP 	grating: ori = 7.0
39.7244 	EXP 	fixation: autoDraw = True
39.9241 	EXP 	fixation: autoDraw = False
40.0240 	EXP 	grating: autoDraw = True
40.2846 	DATA 	Keypress: z
40.3238 	EXP 	grating: autoDraw = False
42.0119 	DATA 	Keypress: z
42.1548 	EXP 	fixation: autoDraw = False
42.1548 	EXP 	grating: autoDraw = False
42.1548 	EXP 	grating: ori = -7.5
42.1548 	EXP 	fixation: autoDraw = True
42.3549 	EXP 	fixation: autoDraw = False
42.4556 	EXP 	grating: autoDraw = True
42.7699 	EXP 	grating: autoDraw = False
42.8143 	DATA 	Keypress: z
42.8379 	EXP 	fixation: autoDraw = False
42.8379 	EXP 	grating: autoDraw = False
42.8379 	EXP 	grating: ori = -7.5
42.8379 	EXP 	fixation: autoDraw = True
43.0396 	EXP 	fixation: autoDraw = False
43.1398 	EXP 	grating: autoDraw = True
43.4544 	EXP 	grating: autoDraw = False
43.5192 	DATA 	Keypress: z
43.5376 	EXP 	fixation: autoDraw = False
43.5376 	EXP 	grating: autoDraw = False
43.5376 	EXP 	grating: ori = 7.5
43.5376 	EXP 	fixation: autoDraw = True
43.7379 	EXP 	fixation: autoDraw = False
43.8539 	EXP 	grating: autoDraw = True
44.1713 	EXP 	grating: autoDraw = False
44.3205 	DATA 	Keypress: m
44.3367 	EXP 	fixation: autoDraw = False
44.3367 	EXP 	grating: autoDraw = False
44.3367 	EXP 	grating: ori = 7.0
44.3367 	EXP 	fixation: autoDraw = True
44.5203 	EXP 	fixation: autoDraw = False
44.6201 	EXP 	grating: autoDraw = True
44.9193 	EXP 	grating: autoDraw = False
45.0924 	DATA 	Keypress: m
45.1872 	EXP 	fixation: autoDraw = False
45.1872 	EXP 	grating: autoDraw = False
45.1872 	EXP 	grating: ori = 7.0
45.1872 	EXP 	fixation: autoDraw = True
45.3850 	EXP 	fixation: autoDraw = False
45.4854 	EXP 	grating: autoDraw = True
45.7854 	EXP 	grating: autoDraw = False
45.8263 	DATA 	Keypress: m
45.8354 	EXP 	fixation: autoDraw = False
45.8354 	EXP 	grating: autoDraw = False
45.8354 	EXP 	grating: ori = 7.0
45.8354 	EXP 	fixation: autoDraw = True
46.0338 	EXP 	fixation: autoDraw = False
46.1353 	EXP 	grating: autoDraw = True
46.4341 	EXP 	grating: autoDraw = False
46.4797 	DATA 	Keypress: m
46.5009 	EXP 	fixation: autoDraw = False
46.5009 	EXP 	grating: autoDraw = False
46.5009 	EXP 	grating: ori = -6.5
46.5009 	EXP 	fixation: autoDraw = True
46.6844 	EXP 	fixation: autoDraw = False
46.7834 	EXP 	grating: autoDraw = True
47.0845 	EXP 	grating: autoDraw = False
47.2139 	DATA 	Keypress: z
47.2339 	EXP 	fixation: autoDraw = False
47.2339 	EXP 	grating: autoDraw = False
47.2339 	EXP 	grating: ori = 6.5
47.2339 	EXP 	fixation: autoDraw = True
47.4331 	EXP 	fixation: autoDraw = False
47.5494 	EXP 	grating: autoDraw = True
